basket_product_unit_id,basket_id,product_id,product_name,product_quantity,product_unit_price,product_total_price
5596,864,178,Waterproof Bluetooth Speaker - 178,2,569.9706426746842,1139.9412853493684
5597,864,94,Portable SSD 1TB - 94,2,150.07180399873184,300.1436079974637
5598,864,124,Bilim Kurgu Kitabı - 124,3,553.8555737277356,1661.566721183207
5599,864,13,Modern Konsol Masa I - 13,3,346.0167860255083,1038.0503580765248
5600,864,197,Akıllı Saat D - 197,3,260.3464927555224,781.0394782665671
5601,864,25,Omega-3 Kapsül - 25,2,512.4238514017576,1024.8477028035152
5602,865,198,Suç ve Ceza Kitabı M - 198,2,229.87274258656782,459.74548517313565
5603,865,51,Bağışıklık Güçlendirici - 51,3,54.031697080468575,162.09509124140573
5604,865,162,Kamp Sandalyesi L - 162,3,95.68029701831999,287.04089105495996
5605,865,54,Konforlu Koltuk Takımı - 54,1,783.1582950408088,783.1582950408088
5606,865,132,Konforlu Koltuk Takımı - 132,1,447.7357690009269,447.7357690009269
5607,865,153,Slim Fit Jeans - 153,1,674.2617850047867,674.2617850047867
5608,865,105,Klasik Roman - 105,2,630.2251122815679,1260.4502245631359
5609,866,137,Nemlendirici Serum - 137,1,1001.5802820210389,1001.5802820210389
5610,866,2,Ergonomic Keyboard - 2,1,219.27123737815808,219.27123737815808
5611,866,29,Ergonomic Keyboard - 29,2,447.40114273134344,894.8022854626869
5612,867,150,Noise Cancelling Headphones - 150,3,284.27434434284953,852.8230330285486
5613,867,148,Klasik Roman - 148,1,679.0964335076915,679.0964335076915
5614,867,188,Bitkisel Şampuan - 188,3,222.03115551668057,666.0934665500417
5615,867,100,Kamp Lambası - 100,3,536.8664852764925,1610.5994558294776
5616,867,138,Noise Cancelling Headphones - 138,1,446.4177854954035,446.4177854954035
5617,867,185,Yüksek Performanslı Laptop C - 185,3,561.6211511129652,1684.8634533388956
5618,867,96,Akıllı Telefon A - 96,3,546.3767512221127,1639.1302536663381
5619,867,168,Profesyonel Fotoğraf Makinesi - 168,3,544.1525791304878,1632.4577373914633
5620,867,190,Bahçe Makası R - 190,2,454.79984707958096,909.5996941591619
5621,867,57,Kamp Sandalyesi L - 57,3,78.5400140738683,235.62004222160493
5622,867,38,Kamp Sandalyesi L - 38,2,274.22803804955447,548.4560760991089
5623,867,12,Kamp Sandalyesi L - 12,1,535.4478839118046,535.4478839118046
5624,867,126,Organik Pamuklu T-Shirt - 126,2,229.74573489847577,459.49146979695155
5625,867,22,Yatak Odası Lambası - 22,1,939.9867405224381,939.9867405224381
5626,868,54,Konforlu Koltuk Takımı - 54,3,783.1582950408088,2349.4748851224263
5627,868,98,Yapay Zeka Kitabı N - 98,3,558.458919256938,1675.376757770814
5628,868,63,Klasik Roman - 63,3,781.296809905242,2343.890429715726
5629,869,17,Noise Cancelling Headphones - 17,2,850.4235607222666,1700.8471214445333
5630,869,53,Organik Pamuklu T-Shirt - 53,1,780.9724525069885,780.9724525069885
5631,869,110,Doğal Sabun - 110,1,364.1159177804146,364.1159177804146
5632,869,65,Organik Bal Q - 65,1,272.8771286297746,272.8771286297746
5633,869,131,Solar Şarj Cihazı E - 131,3,335.7064077639264,1007.1192232917792
5634,870,155,Konforlu Koltuk Takımı - 155,3,947.700027812887,2843.100083438661
5635,870,36,Klasik Roman - 36,3,209.5017293472385,628.5051880417154
5636,870,131,Solar Şarj Cihazı E - 131,3,335.7064077639264,1007.1192232917792
5637,871,98,Yapay Zeka Kitabı N - 98,3,558.458919256938,1675.376757770814
5638,871,192,Ahşap Yemek Masası - 192,2,922.7811057139799,1845.5622114279597
5639,871,91,Organik Pamuklu T-Shirt - 91,1,699.8609843727506,699.8609843727506
5640,871,198,Suç ve Ceza Kitabı M - 198,3,229.87274258656782,689.6182277597035
5641,872,112,Su Matarası - 112,3,343.10480888610846,1029.3144266583254
5642,873,41,Portable SSD 1TB - 41,1,65.93019188575984,65.93019188575984
5643,873,62,Aksiyon Kamerası - 62,3,481.49193203582934,1444.475796107488
5644,873,27,Akıllı Telefon A - 27,3,687.8486199609941,2063.5458598829823
5645,873,20,Bağışıklık Güçlendirici - 20,2,474.9055265877765,949.811053175553
5646,873,64,Slim Fit Jeans - 64,2,964.4597535002962,1928.9195070005924
5647,873,74,Multi-Vitamin Takviyesi - 74,2,825.2765443667378,1650.5530887334755
5648,873,36,Klasik Roman - 36,2,209.5017293472385,419.003458694477
5649,873,160,Bahçe Makası R - 160,2,999.9834914491762,1999.9669828983524
5650,874,102,Kişisel Gelişim Kitabı - 102,1,1005.2300230436571,1005.2300230436571
5651,874,116,Suç ve Ceza Kitabı M - 116,3,128.3649121968628,385.0947365905884
5652,874,133,Waterproof Bluetooth Speaker - 133,1,449.4906176989599,449.4906176989599
5653,874,165,Taşınabilir Projektör - 165,2,828.938896683711,1657.877793367422
5654,874,24,Kamp Çadırı - 24,1,690.7184688533858,690.7184688533858
5655,874,127,Modern Konsol Masa I - 127,1,209.86405912160618,209.86405912160618
5656,874,54,Konforlu Koltuk Takımı - 54,3,783.1582950408088,2349.4748851224263
5657,874,185,Yüksek Performanslı Laptop C - 185,3,561.6211511129652,1684.8634533388956
5658,874,7,Aksiyon Kamerası - 7,3,391.12793904507646,1173.3838171352295
5659,874,200,Kamp Sandalyesi L - 200,2,313.512494830071,627.024989660142
5660,874,82,Ultra Hafif Tablet B - 82,3,577.5120895518813,1732.536268655644
5661,875,10,Erkek Kot H - 10,2,938.2137911806248,1876.4275823612495
5662,875,137,Nemlendirici Serum - 137,2,1001.5802820210389,2003.1605640420778
5663,875,61,Ahşap Yemek Masası - 61,2,453.8325690673699,907.6651381347398
5664,876,164,Anti-Aging Krem - 164,2,793.9838937054192,1587.9677874108384
5665,876,7,Aksiyon Kamerası - 7,2,391.12793904507646,782.2558780901529
5666,876,126,Organik Pamuklu T-Shirt - 126,1,229.74573489847577,229.74573489847577
5667,877,44,Konforlu Koltuk Takımı - 44,2,533.2485159229832,1066.4970318459664
5668,877,196,Portable SSD 1TB - 196,3,232.2649632503317,696.7948897509951
5669,877,173,Kadın Elbise G - 173,2,953.7293384895578,1907.4586769791156
5670,878,158,Anti-Aging Krem - 158,1,864.3449514182981,864.3449514182981
5671,878,162,Kamp Sandalyesi L - 162,1,95.68029701831999,95.68029701831999
5672,878,51,Bağışıklık Güçlendirici - 51,1,54.031697080468575,54.031697080468575
5673,878,90,Slim Fit Jeans - 90,2,240.562360202159,481.124720404318
5674,878,144,Ultra Hafif Tablet B - 144,1,518.1681007984189,518.1681007984189
5675,878,194,Probiyotik - 194,1,1030.205027747235,1030.205027747235
5676,878,61,Ahşap Yemek Masası - 61,3,453.8325690673699,1361.4977072021097
5677,878,186,C Vitamini Takviyesi P - 186,2,538.7003577096981,1077.4007154193962
5678,878,40,Kamp Sandalyesi L - 40,3,848.190119665261,2544.570358995783
5679,879,72,Anti-Aging Krem - 72,1,455.699818548259,455.699818548259
5680,879,121,4K Kameralı Drone - 121,3,112.87355024642893,338.6206507392868
5681,879,80,Doğa Yürüyüşü Sırt Çantası - 80,3,632.0695063175484,1896.2085189526451
5682,879,54,Konforlu Koltuk Takımı - 54,3,783.1582950408088,2349.4748851224263
5683,879,143,Portable SSD 1TB - 143,3,916.6922965804075,2750.0768897412227
5684,879,156,Kişisel Gelişim Kitabı - 156,2,420.7660981090508,841.5321962181016
5685,880,3,Solar Şarj Cihazı E - 3,3,637.9720726580799,1913.9162179742398
5686,880,71,Erkek Kot H - 71,3,114.77582381953562,344.32747145860685
5687,880,153,Slim Fit Jeans - 153,1,674.2617850047867,674.2617850047867
5688,880,52,Fütüristik Mutfak Robotu J - 52,3,627.9537807693321,1883.8613423079962
5689,880,187,Doğal Sabun - 187,1,270.00703312998803,270.00703312998803
5690,880,185,Yüksek Performanslı Laptop C - 185,1,561.6211511129652,561.6211511129652
5691,880,62,Aksiyon Kamerası - 62,1,481.49193203582934,481.49193203582934
5692,880,116,Suç ve Ceza Kitabı M - 116,2,128.3649121968628,256.7298243937256
5693,880,138,Noise Cancelling Headphones - 138,2,446.4177854954035,892.835570990807
5694,880,165,Taşınabilir Projektör - 165,3,828.938896683711,2486.8166900511333
5695,880,137,Nemlendirici Serum - 137,2,1001.5802820210389,2003.1605640420778
5696,880,8,Konforlu Koltuk Takımı - 8,3,562.1435228099637,1686.430568429891
5697,880,189,Bağışıklık Güçlendirici - 189,3,589.7062315264609,1769.1186945793827
5698,880,9,Klasik Roman - 9,1,705.6504185844819,705.6504185844819
5699,881,103,Wireless Gaming Mouse - 103,3,107.53375745050803,322.60127235152413
5700,881,118,Anti-Aging Krem - 118,3,915.9468405850733,2747.84052175522
5701,881,31,Suç ve Ceza Kitabı M - 31,2,711.229607973044,1422.459215946088
5702,881,53,Organik Pamuklu T-Shirt - 53,3,780.9724525069885,2342.917357520965
5703,881,153,Slim Fit Jeans - 153,1,674.2617850047867,674.2617850047867
5704,882,100,Kamp Lambası - 100,3,536.8664852764925,1610.5994558294776
5705,882,97,Kamp Çadırı - 97,1,467.6868687896772,467.6868687896772
5706,882,194,Probiyotik - 194,3,1030.205027747235,3090.6150832417047
5707,882,163,4K Kameralı Drone - 163,1,681.9043168191611,681.9043168191611
5708,882,91,Organik Pamuklu T-Shirt - 91,2,699.8609843727506,1399.7219687455013
5709,882,190,Bahçe Makası R - 190,2,454.79984707958096,909.5996941591619
5710,882,129,Omega-3 Kapsül - 129,2,103.1652369731076,206.3304739462152
5711,882,4,Kadın Elbise G - 4,1,914.6688976215332,914.6688976215332
5712,883,39,Waterproof Bluetooth Speaker - 39,1,433.7560943001114,433.7560943001114
5713,883,36,Klasik Roman - 36,2,209.5017293472385,419.003458694477
5714,883,75,4K Kameralı Drone - 75,1,397.86790147875655,397.86790147875655
5715,884,111,Doğal Sabun - 111,1,489.19931995775585,489.19931995775585
5716,885,156,Kişisel Gelişim Kitabı - 156,1,420.7660981090508,420.7660981090508
5717,885,39,Waterproof Bluetooth Speaker - 39,1,433.7560943001114,433.7560943001114
5718,885,115,Çocuk Hikaye Kitabı - 115,2,422.317122474101,844.634244948202
5719,885,143,Portable SSD 1TB - 143,2,916.6922965804075,1833.384593160815
5720,885,101,Bitkisel Şampuan - 101,1,800.7642645598057,800.7642645598057
5721,885,72,Anti-Aging Krem - 72,3,455.699818548259,1367.099455644777
5722,885,13,Modern Konsol Masa I - 13,3,346.0167860255083,1038.0503580765248
5723,885,20,Bağışıklık Güçlendirici - 20,2,474.9055265877765,949.811053175553
5724,886,199,Nemlendirici Serum - 199,3,217.97377552535485,653.9213265760645
5725,887,14,Kamp Sandalyesi L - 14,3,802.2883629098791,2406.865088729637
5726,887,46,Waterproof Bluetooth Speaker - 46,1,908.6514239805949,908.6514239805949
5727,887,22,Yatak Odası Lambası - 22,2,939.9867405224381,1879.9734810448763
5728,888,45,Yoga Topu K - 45,3,388.5246402224853,1165.573920667456
5729,888,191,Modern Kitaplık - 191,2,466.257883564774,932.515767129548
5730,888,99,Bahçe Makası R - 99,2,468.64991551181475,937.2998310236295
5731,888,138,Noise Cancelling Headphones - 138,2,446.4177854954035,892.835570990807
5732,888,192,Ahşap Yemek Masası - 192,2,922.7811057139799,1845.5622114279597
5733,888,186,C Vitamini Takviyesi P - 186,3,538.7003577096981,1616.1010731290944
5734,888,111,Doğal Sabun - 111,1,489.19931995775585,489.19931995775585
5735,889,14,Kamp Sandalyesi L - 14,3,802.2883629098791,2406.865088729637
5736,889,148,Klasik Roman - 148,3,679.0964335076915,2037.2893005230744
5737,889,187,Doğal Sabun - 187,3,270.00703312998803,810.0210993899641
5738,889,164,Anti-Aging Krem - 164,2,793.9838937054192,1587.9677874108384
5739,889,160,Bahçe Makası R - 160,3,999.9834914491762,2999.9504743475286
5740,889,62,Aksiyon Kamerası - 62,3,481.49193203582934,1444.475796107488
5741,890,155,Konforlu Koltuk Takımı - 155,3,947.700027812887,2843.100083438661
5742,890,33,Deri Cüzdan - 33,2,769.8619127339495,1539.723825467899
5743,890,53,Organik Pamuklu T-Shirt - 53,2,780.9724525069885,1561.944905013977
5744,890,122,Multi-Vitamin Takviyesi - 122,2,476.6176835958859,953.2353671917718
5745,891,106,Bilim Kurgu Kitabı - 106,3,959.7022085894843,2879.106625768453
5746,891,139,C Vitamini Takviyesi P - 139,1,72.4606877007042,72.4606877007042
5747,891,10,Erkek Kot H - 10,2,938.2137911806248,1876.4275823612495
5748,891,197,Akıllı Saat D - 197,1,260.3464927555224,260.3464927555224
5749,892,122,Multi-Vitamin Takviyesi - 122,3,476.6176835958859,1429.8530507876578
5750,892,49,Klasik Roman - 49,1,484.7725321809304,484.7725321809304
5751,892,155,Konforlu Koltuk Takımı - 155,1,947.700027812887,947.700027812887
5752,893,1,Ergonomic Keyboard - 1,2,362.64880423911603,725.2976084782321
5753,893,18,Yüksek Performanslı Laptop C - 18,1,627.2180582500988,627.2180582500988
5754,894,102,Kişisel Gelişim Kitabı - 102,2,1005.2300230436571,2010.4600460873141
5755,894,12,Kamp Sandalyesi L - 12,3,535.4478839118046,1606.343651735414
5756,894,154,Cilt Temizleyici O - 154,1,87.95625592035756,87.95625592035756
5757,894,28,Robot Vacuum Cleaner - 28,3,445.76455437812587,1337.2936631343775
5758,894,168,Profesyonel Fotoğraf Makinesi - 168,2,544.1525791304878,1088.3051582609755
5759,894,99,Bahçe Makası R - 99,2,468.64991551181475,937.2998310236295
5760,894,152,Modern Kitaplık - 152,1,822.3491272949916,822.3491272949916
5761,894,120,Organik Pamuklu T-Shirt - 120,2,221.22313031530112,442.44626063060224
5762,894,118,Anti-Aging Krem - 118,2,915.9468405850733,1831.8936811701467
5763,894,117,Wireless Gaming Mouse - 117,1,504.0245242586772,504.0245242586772
5764,894,123,Robot Vacuum Cleaner - 123,2,880.8659456553289,1761.7318913106578
5765,894,69,Doğal Sabun - 69,1,222.09441584349017,222.09441584349017
5766,894,183,Akıllı Telefon A - 183,3,378.4726371280279,1135.4179113840837
5767,894,142,Aksiyon Kamerası - 142,2,994.2498735323996,1988.4997470647993
5768,895,100,Kamp Lambası - 100,3,536.8664852764925,1610.5994558294776
5769,895,78,Kamp Çadırı - 78,1,1009.5002277310275,1009.5002277310275
5770,896,27,Akıllı Telefon A - 27,2,687.8486199609941,1375.6972399219883
5771,896,68,Slim Fit Jeans - 68,3,409.6848711057652,1229.0546133172957
5772,897,98,Yapay Zeka Kitabı N - 98,3,558.458919256938,1675.376757770814
5773,897,126,Organik Pamuklu T-Shirt - 126,1,229.74573489847577,229.74573489847577
5774,897,195,Ultra Hafif Tablet B - 195,3,250.5723138874479,751.7169416623437
5775,898,124,Bilim Kurgu Kitabı - 124,1,553.8555737277356,553.8555737277356
5776,898,183,Akıllı Telefon A - 183,1,378.4726371280279,378.4726371280279
5777,898,144,Ultra Hafif Tablet B - 144,2,518.1681007984189,1036.3362015968378
5778,899,170,Bahçe Makası R - 170,2,949.6702911278259,1899.3405822556517
5779,899,149,Bağışıklık Güçlendirici - 149,3,882.2571529819361,2646.7714589458083
5780,899,121,4K Kameralı Drone - 121,3,112.87355024642893,338.6206507392868
5781,899,19,Konforlu Koltuk Takımı - 19,1,852.8063538203303,852.8063538203303
5782,900,86,Bahçe Makası R - 86,2,977.9314431145573,1955.8628862291146
5783,900,127,Modern Konsol Masa I - 127,1,209.86405912160618,209.86405912160618
5784,900,75,4K Kameralı Drone - 75,3,397.86790147875655,1193.6037044362697
5785,900,24,Kamp Çadırı - 24,3,690.7184688533858,2072.1554065601576
5786,900,12,Kamp Sandalyesi L - 12,1,535.4478839118046,535.4478839118046
5787,900,194,Probiyotik - 194,2,1030.205027747235,2060.41005549447
5788,900,145,Modern Konsol Masa I - 145,1,575.852847936634,575.852847936634
5789,900,61,Ahşap Yemek Masası - 61,3,453.8325690673699,1361.4977072021097
5790,901,100,Kamp Lambası - 100,3,536.8664852764925,1610.5994558294776
5791,901,5,Ahşap Yemek Masası - 5,3,1003.4824473571016,3010.447342071305
5792,901,177,Pamuklu Gömlek F - 177,1,688.576360864381,688.576360864381
5793,901,137,Nemlendirici Serum - 137,1,1001.5802820210389,1001.5802820210389
5794,901,90,Slim Fit Jeans - 90,3,240.562360202159,721.687080606477
5795,902,103,Wireless Gaming Mouse - 103,1,107.53375745050803,107.53375745050803
5796,902,28,Robot Vacuum Cleaner - 28,2,445.76455437812587,891.5291087562517
5797,902,182,Bahçe Makası R - 182,3,728.4990359020604,2185.4971077061814
5798,902,51,Bağışıklık Güçlendirici - 51,1,54.031697080468575,54.031697080468575
5799,902,102,Kişisel Gelişim Kitabı - 102,2,1005.2300230436571,2010.4600460873141
5800,902,72,Anti-Aging Krem - 72,2,455.699818548259,911.399637096518
5801,902,33,Deri Cüzdan - 33,1,769.8619127339495,769.8619127339495
5802,902,62,Aksiyon Kamerası - 62,2,481.49193203582934,962.9838640716587
5803,902,129,Omega-3 Kapsül - 129,3,103.1652369731076,309.4957109193228
5804,902,35,Solar Şarj Cihazı E - 35,2,52.10486621713901,104.20973243427802
5805,902,152,Modern Kitaplık - 152,3,822.3491272949916,2467.047381884975
5806,902,174,Erkek Kot H - 174,2,534.7096508619014,1069.4193017238028
5807,902,186,C Vitamini Takviyesi P - 186,2,538.7003577096981,1077.4007154193962
5808,902,98,Yapay Zeka Kitabı N - 98,3,558.458919256938,1675.376757770814
5809,903,54,Konforlu Koltuk Takımı - 54,3,783.1582950408088,2349.4748851224263
5810,903,130,Ultra Hafif Tablet B - 130,2,498.800616215295,997.60123243059
5811,903,192,Ahşap Yemek Masası - 192,2,922.7811057139799,1845.5622114279597
5812,903,60,Kamp Sandalyesi L - 60,1,438.9026378255769,438.9026378255769
5813,903,144,Ultra Hafif Tablet B - 144,2,518.1681007984189,1036.3362015968378
5814,904,67,Akıllı Telefon A - 67,1,873.5275262849201,873.5275262849201
5815,904,198,Suç ve Ceza Kitabı M - 198,3,229.87274258656782,689.6182277597035
5816,904,163,4K Kameralı Drone - 163,2,681.9043168191611,1363.8086336383221
5817,904,91,Organik Pamuklu T-Shirt - 91,1,699.8609843727506,699.8609843727506
5818,904,140,Bağışıklık Güçlendirici - 140,1,427.5263566036152,427.5263566036152
5819,905,56,Bağışıklık Güçlendirici - 56,1,618.1784618674382,618.1784618674382
5820,905,171,4K Kameralı Drone - 171,1,786.0959533274704,786.0959533274704
5821,905,23,Robot Vacuum Cleaner - 23,3,236.6518413438888,709.9555240316664
5822,905,18,Yüksek Performanslı Laptop C - 18,2,627.2180582500988,1254.4361165001976
5823,905,129,Omega-3 Kapsül - 129,3,103.1652369731076,309.4957109193228
5824,905,102,Kişisel Gelişim Kitabı - 102,3,1005.2300230436571,3015.690069130971
5825,906,187,Doğal Sabun - 187,2,270.00703312998803,540.0140662599761
5826,907,93,Slim Fit Jeans - 93,2,768.8171105257526,1537.6342210515052
5827,907,59,Su Matarası - 59,3,372.18811487240794,1116.564344617224
5828,907,132,Konforlu Koltuk Takımı - 132,3,447.7357690009269,1343.2073070027807
5829,908,24,Kamp Çadırı - 24,3,690.7184688533858,2072.1554065601576
5830,908,87,Modern Kitaplık - 87,1,384.47487327956617,384.47487327956617
5831,908,142,Aksiyon Kamerası - 142,1,994.2498735323996,994.2498735323996
5832,909,43,Robot Vacuum Cleaner - 43,3,243.25417384737864,729.7625215421359
5833,909,172,Yüksek Performanslı Laptop C - 172,1,51.672666754855115,51.672666754855115
5834,910,127,Modern Konsol Masa I - 127,3,209.86405912160618,629.5921773648186
5835,910,18,Yüksek Performanslı Laptop C - 18,2,627.2180582500988,1254.4361165001976
5836,910,92,Bitkisel Şampuan - 92,2,100.80441617370846,201.60883234741692
5837,910,21,Doğal Sabun - 21,3,305.3510676660038,916.0532029980114
5838,910,154,Cilt Temizleyici O - 154,1,87.95625592035756,87.95625592035756
5839,910,142,Aksiyon Kamerası - 142,2,994.2498735323996,1988.4997470647993
5840,911,193,Pamuklu Gömlek F - 193,1,450.17268166329256,450.17268166329256
5841,911,89,Yatak Odası Lambası - 89,1,263.78005591045144,263.78005591045144
5842,911,43,Robot Vacuum Cleaner - 43,3,243.25417384737864,729.7625215421359
5843,911,142,Aksiyon Kamerası - 142,2,994.2498735323996,1988.4997470647993
5844,911,17,Noise Cancelling Headphones - 17,2,850.4235607222666,1700.8471214445333
5845,911,65,Organik Bal Q - 65,3,272.8771286297746,818.6313858893237
5846,912,109,Kişisel Gelişim Kitabı - 109,3,377.53800240126475,1132.6140072037942
5847,912,78,Kamp Çadırı - 78,1,1009.5002277310275,1009.5002277310275
5848,912,18,Yüksek Performanslı Laptop C - 18,1,627.2180582500988,627.2180582500988
5849,912,46,Waterproof Bluetooth Speaker - 46,1,908.6514239805949,908.6514239805949
5850,912,7,Aksiyon Kamerası - 7,2,391.12793904507646,782.2558780901529
5851,912,185,Yüksek Performanslı Laptop C - 185,3,561.6211511129652,1684.8634533388956
5852,913,50,Doğal Sabun - 50,1,791.2172659147149,791.2172659147149
5853,913,167,Çocuk Hikaye Kitabı - 167,2,414.3425474451264,828.6850948902528
5854,913,75,4K Kameralı Drone - 75,3,397.86790147875655,1193.6037044362697
5855,914,146,Kişisel Gelişim Kitabı - 146,2,251.8652876529594,503.7305753059188
5856,914,12,Kamp Sandalyesi L - 12,1,535.4478839118046,535.4478839118046
5857,914,52,Fütüristik Mutfak Robotu J - 52,1,627.9537807693321,627.9537807693321
5858,914,139,C Vitamini Takviyesi P - 139,1,72.4606877007042,72.4606877007042
5859,914,26,Kişisel Gelişim Kitabı - 26,1,599.3090150351785,599.3090150351785
5860,914,17,Noise Cancelling Headphones - 17,3,850.4235607222666,2551.2706821668
5861,915,35,Solar Şarj Cihazı E - 35,3,52.10486621713901,156.31459865141704
5862,915,191,Modern Kitaplık - 191,3,466.257883564774,1398.773650694322
5863,915,151,Su Matarası - 151,1,374.87775641508085,374.87775641508085
5864,916,14,Kamp Sandalyesi L - 14,3,802.2883629098791,2406.865088729637
5865,916,104,Fütüristik Mutfak Robotu J - 104,3,649.3651108217312,1948.0953324651935
5866,916,108,Robot Vacuum Cleaner - 108,3,463.4693956917169,1390.4081870751506
5867,916,109,Kişisel Gelişim Kitabı - 109,1,377.53800240126475,377.53800240126475
5868,916,56,Bağışıklık Güçlendirici - 56,3,618.1784618674382,1854.5353856023144
5869,916,11,Probiyotik - 11,3,897.6305838527329,2692.891751558199
5870,917,56,Bağışıklık Güçlendirici - 56,2,618.1784618674382,1236.3569237348763
5871,917,51,Bağışıklık Güçlendirici - 51,1,54.031697080468575,54.031697080468575
5872,917,171,4K Kameralı Drone - 171,3,786.0959533274704,2358.287859982411
5873,917,106,Bilim Kurgu Kitabı - 106,2,959.7022085894843,1919.4044171789685
5874,917,154,Cilt Temizleyici O - 154,2,87.95625592035756,175.91251184071513
5875,917,73,Konforlu Koltuk Takımı - 73,3,628.1817687244081,1884.5453061732244
5876,917,90,Slim Fit Jeans - 90,2,240.562360202159,481.124720404318
5877,917,199,Nemlendirici Serum - 199,3,217.97377552535485,653.9213265760645
5878,918,47,Suç ve Ceza Kitabı M - 47,1,149.21233030172627,149.21233030172627
5879,918,183,Akıllı Telefon A - 183,1,378.4726371280279,378.4726371280279
5880,918,67,Akıllı Telefon A - 67,1,873.5275262849201,873.5275262849201
5881,918,106,Bilim Kurgu Kitabı - 106,3,959.7022085894843,2879.106625768453
5882,918,11,Probiyotik - 11,3,897.6305838527329,2692.891751558199
5883,918,137,Nemlendirici Serum - 137,2,1001.5802820210389,2003.1605640420778
5884,918,169,Taşınabilir Projektör - 169,3,299.990641429091,899.9719242872729
5885,918,125,Smart Fitness Tracker - 125,1,326.51771932986145,326.51771932986145
5886,918,80,Doğa Yürüyüşü Sırt Çantası - 80,3,632.0695063175484,1896.2085189526451
5887,918,170,Bahçe Makası R - 170,1,949.6702911278259,949.6702911278259
5888,918,29,Ergonomic Keyboard - 29,2,447.40114273134344,894.8022854626869
5889,918,149,Bağışıklık Güçlendirici - 149,1,882.2571529819361,882.2571529819361
5890,918,132,Konforlu Koltuk Takımı - 132,3,447.7357690009269,1343.2073070027807
5891,918,140,Bağışıklık Güçlendirici - 140,3,427.5263566036152,1282.5790698108458
5892,918,41,Portable SSD 1TB - 41,1,65.93019188575984,65.93019188575984
5893,919,140,Bağışıklık Güçlendirici - 140,3,427.5263566036152,1282.5790698108458
5894,919,102,Kişisel Gelişim Kitabı - 102,3,1005.2300230436571,3015.690069130971
5895,919,116,Suç ve Ceza Kitabı M - 116,1,128.3649121968628,128.3649121968628
5896,920,133,Waterproof Bluetooth Speaker - 133,3,449.4906176989599,1348.4718530968798
5897,920,36,Klasik Roman - 36,2,209.5017293472385,419.003458694477
5898,920,145,Modern Konsol Masa I - 145,1,575.852847936634,575.852847936634
5899,920,177,Pamuklu Gömlek F - 177,1,688.576360864381,688.576360864381
5900,920,9,Klasik Roman - 9,1,705.6504185844819,705.6504185844819
5901,920,88,Klasik Roman - 88,3,556.0326750127206,1668.0980250381617
5902,920,58,Çocuk Hikaye Kitabı - 58,1,841.8345044278544,841.8345044278544
5903,920,113,Anti-Aging Krem - 113,1,770.610200979925,770.610200979925
5904,920,111,Doğal Sabun - 111,2,489.19931995775585,978.3986399155117
5905,920,94,Portable SSD 1TB - 94,2,150.07180399873184,300.1436079974637
5906,920,117,Wireless Gaming Mouse - 117,3,504.0245242586772,1512.0735727760316
5907,920,75,4K Kameralı Drone - 75,2,397.86790147875655,795.7358029575131
5908,921,47,Suç ve Ceza Kitabı M - 47,1,149.21233030172627,149.21233030172627
5909,922,131,Solar Şarj Cihazı E - 131,3,335.7064077639264,1007.1192232917792
5910,922,24,Kamp Çadırı - 24,1,690.7184688533858,690.7184688533858
5911,922,177,Pamuklu Gömlek F - 177,2,688.576360864381,1377.152721728762
5912,922,17,Noise Cancelling Headphones - 17,3,850.4235607222666,2551.2706821668
5913,922,117,Wireless Gaming Mouse - 117,3,504.0245242586772,1512.0735727760316
5914,922,159,Slim Fit Jeans - 159,2,850.2094077812536,1700.4188155625072
5915,922,109,Kişisel Gelişim Kitabı - 109,3,377.53800240126475,1132.6140072037942
5916,923,20,Bağışıklık Güçlendirici - 20,1,474.9055265877765,474.9055265877765
5917,923,178,Waterproof Bluetooth Speaker - 178,2,569.9706426746842,1139.9412853493684
5918,923,125,Smart Fitness Tracker - 125,1,326.51771932986145,326.51771932986145
5919,924,115,Çocuk Hikaye Kitabı - 115,3,422.317122474101,1266.951367422303
5920,924,138,Noise Cancelling Headphones - 138,2,446.4177854954035,892.835570990807
5921,924,152,Modern Kitaplık - 152,2,822.3491272949916,1644.6982545899832
5922,925,134,Organik Bal Q - 134,3,683.4250484288698,2050.2751452866096
5923,925,113,Anti-Aging Krem - 113,3,770.610200979925,2311.830602939775
5924,925,20,Bağışıklık Güçlendirici - 20,1,474.9055265877765,474.9055265877765
5925,925,188,Bitkisel Şampuan - 188,3,222.03115551668057,666.0934665500417
5926,925,64,Slim Fit Jeans - 64,2,964.4597535002962,1928.9195070005924
5927,925,130,Ultra Hafif Tablet B - 130,2,498.800616215295,997.60123243059
5928,925,61,Ahşap Yemek Masası - 61,1,453.8325690673699,453.8325690673699
5929,925,103,Wireless Gaming Mouse - 103,2,107.53375745050803,215.06751490101607
5930,925,15,Profesyonel Fotoğraf Makinesi - 15,1,449.36840458950184,449.36840458950184
5931,925,160,Bahçe Makası R - 160,1,999.9834914491762,999.9834914491762
5932,925,97,Kamp Çadırı - 97,1,467.6868687896772,467.6868687896772
5933,926,36,Klasik Roman - 36,2,209.5017293472385,419.003458694477
5934,926,57,Kamp Sandalyesi L - 57,1,78.5400140738683,78.5400140738683
5935,926,53,Organik Pamuklu T-Shirt - 53,3,780.9724525069885,2342.917357520965
5936,926,113,Anti-Aging Krem - 113,1,770.610200979925,770.610200979925
